tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
	Beaver Bay Complex				Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay Complex	1091.83	1092.04	1091.62	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Anorthosite	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
AX4-2b_LP-DIR-T-3579	AX4-2b	AX4-2b_LP-DIR-T	2	273.4	64.8	0	0	0	0	18	841	This study	hargrave 2019-10-21 16:06:51	LT-T-Z:LP-DIR-T	g	3579	u	8	273			pmagpy-4.2.24-1	1.4000000000000001e-09	4.8200000000000005e-11	1.2199999999999999e-11	6.6e-12
AX4-2b_LP-DIR-T-3580	AX4-2b	AX4-2b_LP-DIR-T	1.6	270.3	63.1	0	0	0	0	19	843	This study	hargrave 2019-10-25 12:29:36	LT-T-Z:LP-DIR-T	g	3580	u	8	273			pmagpy-4.2.24-1	1.32e-09	3.68e-11	8.68e-12	4.969999999999999e-12
AX4-2b_LP-DIR-T-3581	AX4-2b	AX4-2b_LP-DIR-T	8.6	273.2	59	0	0	0	0	20	845	This study	hargrave 2019-10-25 19:28:29	LT-T-Z:LP-DIR-T	g	3581	u	8	273			pmagpy-4.2.24-1	1.0800000000000002e-09	8.17e-11	7.05e-12	2.25e-10
AX4-2b_LP-DIR-T-3582	AX4-2b	AX4-2b_LP-DIR-T	11.5	271.6	66.3	0	0	0	0	21	845	This study	hargrave 2019-10-25 20:20:35	LT-T-Z:LP-DIR-T	g	3582	u	8	273			pmagpy-4.2.24-1	1.3800000000000002e-09	5.2299999999999996e-11	1.8899999999999997e-11	5.879999999999999e-10
AX4-2b_LP-DIR-T-3583	AX4-2b	AX4-2b_LP-DIR-T	1.4	274.9	66	0	0	0	0	22	848	This study	hargrave 2019-11-01 12:11:56	LT-T-Z:LP-DIR-T	g	3583	u	8	273			pmagpy-4.2.24-1	1.16e-09	2.1100000000000003e-11	1.81e-11	1.1999999999999999e-11
AX4-2b_LP-DIR-T-3584	AX4-2b	AX4-2b_LP-DIR-T	1.3	273.5	65.5	0	0	0	0	23	850	This study	hargrave 2019-11-01 18:06:34	LT-T-Z:LP-DIR-T	g	3584	u	8	273			pmagpy-4.2.24-1	1.06e-09	2.26e-11	7.200000000000003e-12	9.23e-12
AX4-2b_LP-DIR-T-3585	AX4-2b	AX4-2b_LP-DIR-T	1.5	268.5	64.3	0	0	0	0	24	852	This study	hargrave 2019-11-02 16:15:20	LT-T-Z:LP-DIR-T	g	3585	u	8	273			pmagpy-4.2.24-1	1.02e-09	2.56e-11	5.83e-12	7.04e-12
AX4-2b_LP-DIR-T-3586	AX4-2b	AX4-2b_LP-DIR-T	1.8	270.8	64.3	0	0	0	0	25	854	This study	hargrave 2019-11-03 14:35:14	LT-T-Z:LP-DIR-T	g	3586	u	8	273			pmagpy-4.2.24-1	1e-09	2.8300000000000002e-11	1.23e-11	1.0400000000000001e-11
AX4-2b_LP-DIR-T-3587	AX4-2b	AX4-2b_LP-DIR-T	1.9	271.1	63.9	0	0	0	0	26	858	This study	hargrave 2019-11-04 09:06:11	LT-T-Z:LP-DIR-T	g	3587	u	8	273			pmagpy-4.2.24-1	8.75e-10	2.5300000000000002e-11	1.39e-11	7.89e-12
AX4-2b_LP-DIR-T-3588	AX4-2b	AX4-2b_LP-DIR-T	1.8	273.5	65.1	0	0	0	0	27	873	This study	hargrave 2019-11-15 12:27:32	LT-T-Z:LP-DIR-T	g	3588	u	8	273			pmagpy-4.2.24-1	6.01e-10	1.72e-11	7.98e-12	6.8599999999999994e-12
AX4-2b_LP-DIR-T-3589	AX4-2b	AX4-2b_LP-DIR-T	2.1	269.0	65.1	0	0	0	0	28	888	This study	hargrave 2019-11-15 18:49:49	LT-T-Z:LP-DIR-T	g	3589	u	8	273			pmagpy-4.2.24-1	2.54e-10	7.6e-12	4.5e-12	4.84e-12
AX4-2b_LP-DIR-T-3590	AX4-2b	AX4-2b_LP-DIR-T	4.2	169.7	54.8	0	0	0	0	29	903	This study	hargrave 2019-11-16 14:09:22	LT-T-Z:LP-DIR-T	g	3590	u	8	273			pmagpy-4.2.24-1	9.42e-11	5.32e-12	4.76e-12	3.36e-12
AX4-2b_LP-DIR-T-3591	AX4-2b	AX4-2b_LP-DIR-T	5.7	179.8	70.2	0	0	0	0	30	918	This study	hargrave 2019-11-23 14:07:56	LT-T-Z:LP-DIR-T	g	3591	u	8	273			pmagpy-4.2.24-1	6.78e-11	6.929999999999999e-12	4.1900000000000005e-12	4.42e-12
AX4-2b_LP-DIR-T-3592	AX4-2b	AX4-2b_LP-DIR-T	5.7	97.1	71.5	0	0	0	0	31	933	This study	hargrave 2019-11-24 10:43:21	LT-T-Z:LP-DIR-T	g	3592	u	8	273			pmagpy-4.2.24-1	4.779999999999999e-11	3.7400000000000014e-12	2.7999999999999998e-12	2.26e-12
AX4-2b_LP-DIR-T-3593	AX4-2b	AX4-2b_LP-DIR-T	4.1	126.4	40.9	0	0	0	0	32	948	This study	hargrave 2019-12-01 17:27:19	LT-T-Z:LP-DIR-T	g	3593	u	8	273			pmagpy-4.2.24-1	3.97e-11	2.3e-12	1.84e-12	6.3e-13
AX4-2b_LP-DIR-T-3594	AX4-2b	AX4-2b_LP-DIR-T	9	99.5	22.4	0	0	0	0	33	958	This study	hargrave 2019-12-02 17:42:22	LT-T-Z:LP-DIR-T	g	3594	u	8	273			pmagpy-4.2.24-1	4.86e-11	6.77e-12	3.9300000000000004e-12	4.03e-12
AX4-2b_LP-DIR-T-3595	AX4-2b	AX4-2b_LP-DIR-T	9.5	99.2	29.3	0	0	0	0	34	958	This study	hargrave 2019-12-03 08:45:38	LT-T-Z:LP-DIR-T	g	3595	u	8	273			pmagpy-4.2.24-1	4.7400000000000006e-11	5.9e-12	4.54e-12	3.48e-12
AX4-3b_LP-DIR-T-3596	AX4-3b	AX4-3b_LP-DIR-T	2.3	272.9	69.5	0	0	0	0	0	273	This study	hargrave 2019-09-13 17:49:53	LT-NO:LP-DIR-T	g	3596	u	8	273			pmagpy-4.2.24-1	1.03e-08	4.0099999999999996e-10	8.55e-11	4.52e-11
AX4-3b_LP-DIR-T-3597	AX4-3b	AX4-3b_LP-DIR-T	2.9	270.7	70.1	0	0	0	0	1	373	This study	hargrave 2019-09-20 13:07:10	LT-T-Z:LP-DIR-T	g	3597	u	8	273			pmagpy-4.2.24-1	1.03e-08	5.249999999999999e-10	5.96e-11	3.92e-11
AX4-3b_LP-DIR-T-3598	AX4-3b	AX4-3b_LP-DIR-T	2.3	277.0	69.9	0	0	0	0	2	423	This study	hargrave 2019-09-21 10:04:34	LT-T-Z:LP-DIR-T	g	3598	u	8	273			pmagpy-4.2.24-1	1.02e-08	3.86e-10	1.12e-10	4.0400000000000004e-11
AX4-3b_LP-DIR-T-3599	AX4-3b	AX4-3b_LP-DIR-T	3	277.1	69.8	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:46:58	LT-T-Z:LP-DIR-T	g	3599	u	8	273			pmagpy-4.2.24-1	9.85e-09	5.01e-10	1.0500000000000001e-10	4.71e-11
AX4-3b_LP-DIR-T-3600	AX4-3b	AX4-3b_LP-DIR-T	3.6	274.7	70	0	0	0	0	4	523	This study	hargrave 2019-09-22 13:25:57	LT-T-Z:LP-DIR-T	g	3600	u	8	273			pmagpy-4.2.24-1	9.620000000000001e-09	5.94e-10	1.0200000000000001e-10	3.71e-11
AX4-3b_LP-DIR-T-3601	AX4-3b	AX4-3b_LP-DIR-T	3.8	278.3	70.3	0	0	0	0	5	573	This study	hargrave 2019-09-22 19:21:14	LT-T-Z:LP-DIR-T	g	3601	u	8	273			pmagpy-4.2.24-1	8.61e-09	5.73e-10	6.199999999999999e-11	2.46e-11
AX4-3b_LP-DIR-T-3602	AX4-3b	AX4-3b_LP-DIR-T	2.5	273.6	69.3	0	0	0	0	6	623	This study	hargrave 2019-09-27 21:12:20	LT-T-Z:LP-DIR-T	g	3602	u	8	273			pmagpy-4.2.24-1	7.9e-09	3.3799999999999997e-10	6.06e-11	2.46e-11
AX4-3b_LP-DIR-T-3603	AX4-3b	AX4-3b_LP-DIR-T	3.2	271.3	69.7	0	0	0	0	7	673	This study	hargrave 2019-09-28 15:24:48	LT-T-Z:LP-DIR-T	g	3603	u	8	273			pmagpy-4.2.24-1	7.219999999999999e-09	3.9300000000000004e-10	4.76e-11	2.22e-10
AX4-3b_LP-DIR-T-3604	AX4-3b	AX4-3b_LP-DIR-T	3.9	272.1	70.1	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:50:39	LT-T-Z:LP-DIR-T	g	3604	u	8	273			pmagpy-4.2.24-1	5.96e-09	3.6400000000000004e-10	3.9100000000000006e-11	5.879999999999999e-10
AX4-3b_LP-DIR-T-3605	AX4-3b	AX4-3b_LP-DIR-T	2.7	270.2	68.9	0	0	0	0	9	748	This study	hargrave 2019-09-29 18:33:00	LT-T-Z:LP-DIR-T	g	3605	u	8	273			pmagpy-4.2.24-1	4.92e-09	2.13e-10	2.7100000000000002e-11	2.13e-10
AX4-3b_LP-DIR-T-3606	AX4-3b	AX4-3b_LP-DIR-T	2.8	269.3	70.4	0	0	0	0	10	773	This study	hargrave 2019-10-04 16:32:31	LT-T-Z:LP-DIR-T	g	3606	u	8	273			pmagpy-4.2.24-1	4.62e-09	2.2e-10	4.13e-11	2.82e-11
AX4-3b_LP-DIR-T-3607	AX4-3b	AX4-3b_LP-DIR-T	2.2	271.1	69.4	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:56:12	LT-T-Z:LP-DIR-T	g	3607	u	8	273			pmagpy-4.2.24-1	4.0299999999999995e-09	1.49e-10	3.43e-11	1.96e-11
AX4-3b_LP-DIR-T-3608	AX4-3b	AX4-3b_LP-DIR-T	0.6	267.2	69.8	0	0	0	0	12	813	This study	hargrave 2019-10-06 16:02:38	LT-T-Z:LP-DIR-T	g	3608	u	8	273			pmagpy-4.2.24-1	3.4799999999999996e-09	2.43e-11	2.3700000000000003e-11	1.5499999999999998e-11
AX4-3b_LP-DIR-T-3609	AX4-3b	AX4-3b_LP-DIR-T	0.8	266.0	70.3	0	0	0	0	13	818	This study	hargrave 2019-10-14 12:21:44	LT-T-Z:LP-DIR-T	g	3609	u	8	273			pmagpy-4.2.24-1	3.3399999999999996e-09	3.5700000000000003e-11	2.68e-11	2.1100000000000003e-11
AX4-3b_LP-DIR-T-3610	AX4-3b	AX4-3b_LP-DIR-T	1.4	265.4	70.3	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:44:17	LT-T-Z:LP-DIR-T	g	3610	u	8	273			pmagpy-4.2.24-1	3.1e-09	7.01e-11	2.25e-11	1.3599999999999999e-11
AX4-3b_LP-DIR-T-3611	AX4-3b	AX4-3b_LP-DIR-T	3.2	264.7	70.3	0	0	0	0	15	828	This study	hargrave 2019-10-19 17:17:01	LT-T-Z:LP-DIR-T	g	3611	u	8	273			pmagpy-4.2.24-1	2.9600000000000005e-09	1.6099999999999999e-10	2.8500000000000002e-11	1.35e-11
AX4-3b_LP-DIR-T-3612	AX4-3b	AX4-3b_LP-DIR-T	1.1	269.8	69.4	0	0	0	0	16	833	This study	hargrave 2019-10-20 14:38:51	LT-T-Z:LP-DIR-T	g	3612	u	8	273			pmagpy-4.2.24-1	2.7100000000000004e-09	4.1399999999999994e-11	2.5800000000000004e-11	1.53e-11
AX4-3b_LP-DIR-T-3613	AX4-3b	AX4-3b_LP-DIR-T	2	266.0	70.2	0	0	0	0	17	838	This study	hargrave 2019-10-21 09:22:10	LT-T-Z:LP-DIR-T	g	3613	u	8	273			pmagpy-4.2.24-1	2.48e-09	8.21e-11	2.64e-11	1.97e-11
AX4-3b_LP-DIR-T-3614	AX4-3b	AX4-3b_LP-DIR-T	3.5	265.8	69.7	0	0	0	0	18	841	This study	hargrave 2019-10-21 16:08:24	LT-T-Z:LP-DIR-T	g	3614	u	8	273			pmagpy-4.2.24-1	2.36e-09	1.41e-10	2.29e-11	2.03e-11
AX4-3b_LP-DIR-T-3615	AX4-3b	AX4-3b_LP-DIR-T	1.4	263.8	68.4	0	0	0	0	19	843	This study	hargrave 2019-10-25 12:31:09	LT-T-Z:LP-DIR-T	g	3615	u	8	273			pmagpy-4.2.24-1	2.26e-09	5.07e-11	1.3699999999999999e-11	1.61e-11
AX4-3b_LP-DIR-T-3616	AX4-3b	AX4-3b_LP-DIR-T	1.1	269.7	67.8	0	0	0	0	20	845	This study	hargrave 2019-10-25 19:30:02	LT-T-Z:LP-DIR-T	g	3616	u	8	273			pmagpy-4.2.24-1	2.18e-09	3.7200000000000005e-11	1.6699999999999998e-11	1.23e-11
AX4-3b_LP-DIR-T-3617	AX4-3b	AX4-3b_LP-DIR-T	2.9	264.4	69.5	0	0	0	0	21	848	This study	hargrave 2019-11-01 12:13:28	LT-T-Z:LP-DIR-T	g	3617	u	8	273			pmagpy-4.2.24-1	2.0600000000000003e-09	1.01e-10	2.32e-11	1.75e-11
AX4-3b_LP-DIR-T-3618	AX4-3b	AX4-3b_LP-DIR-T	2.1	271.1	70.3	0	0	0	0	22	850	This study	hargrave 2019-11-01 18:08:08	LT-T-Z:LP-DIR-T	g	3618	u	8	273			pmagpy-4.2.24-1	1.98e-09	7.07e-11	2.0699999999999997e-11	1.26e-11
AX4-3b_LP-DIR-T-3619	AX4-3b	AX4-3b_LP-DIR-T	1.9	266.7	68.8	0	0	0	0	23	852	This study	hargrave 2019-11-02 16:16:53	LT-T-Z:LP-DIR-T	g	3619	u	8	273			pmagpy-4.2.24-1	1.93e-09	6.28e-11	1.19e-11	1.2199999999999999e-11
AX4-3b_LP-DIR-T-3620	AX4-3b	AX4-3b_LP-DIR-T	2.9	263.1	67.1	0	0	0	0	24	854	This study	hargrave 2019-11-03 14:36:47	LT-T-Z:LP-DIR-T	g	3620	u	8	273			pmagpy-4.2.24-1	1.85e-09	9.429999999999999e-11	1.39e-11	9.720000000000001e-12
AX4-3b_LP-DIR-T-3621	AX4-3b	AX4-3b_LP-DIR-T	3.1	270.3	68.2	0	0	0	0	25	858	This study	hargrave 2019-11-04 09:07:26	LT-T-Z:LP-DIR-T	g	3621	u	8	273			pmagpy-4.2.24-1	1.7600000000000001e-09	9.28e-11	1.6600000000000006e-11	1.1099999999999999e-11
AX4-3b_LP-DIR-T-3622	AX4-3b	AX4-3b_LP-DIR-T	2.1	267.6	66.6	0	0	0	0	26	873	This study	hargrave 2019-11-15 12:29:04	LT-T-Z:LP-DIR-T	g	3622	u	8	273			pmagpy-4.2.24-1	1.35e-09	4.45e-11	1.54e-11	1.49e-11
AX4-3b_LP-DIR-T-3623	AX4-3b	AX4-3b_LP-DIR-T	1.8	285.2	66.7	0	0	0	0	27	888	This study	hargrave 2019-11-15 18:51:21	LT-T-Z:LP-DIR-T	g	3623	u	8	273			pmagpy-4.2.24-1	7.23e-10	2.05e-11	9.169999999999999e-12	2.45e-12
AX4-3b_LP-DIR-T-3624	AX4-3b	AX4-3b_LP-DIR-T	4.7	357.6	53.8	0	0	0	0	28	903	This study	hargrave 2019-11-16 14:10:54	LT-T-Z:LP-DIR-T	g	3624	u	8	273			pmagpy-4.2.24-1	2.21e-10	1.4e-11	1.34e-11	3.17e-12
AX4-3b_LP-DIR-T-3625	AX4-3b	AX4-3b_LP-DIR-T	2.5	318.7	73.1	0	0	0	0	29	918	This study	hargrave 2019-11-23 14:09:29	LT-T-Z:LP-DIR-T	g	3625	u	8	273			pmagpy-4.2.24-1	1.8499999999999998e-10	8.15e-12	2.34e-12	1.19e-12
AX4-3b_LP-DIR-T-3626	AX4-3b	AX4-3b_LP-DIR-T	2.1	331.6	69	0	0	0	0	30	933	This study	hargrave 2019-11-24 10:44:54	LT-T-Z:LP-DIR-T	g	3626	u	8	273			pmagpy-4.2.24-1	1.74e-10	5.029999999999999e-12	5.19e-12	1.95e-12
AX4-3b_LP-DIR-T-3627	AX4-3b	AX4-3b_LP-DIR-T	4.9	353.8	27.6	0	0	0	0	31	948	This study	hargrave 2019-12-01 17:28:52	LT-T-Z:LP-DIR-T	g	3627	u	8	273			pmagpy-4.2.24-1	1.28e-10	7.27e-12	7.94e-12	7.860000000000001e-12
AX4-3b_LP-DIR-T-3628	AX4-3b	AX4-3b_LP-DIR-T	7.3	336.7	33.4	0	0	0	0	32	958	This study	hargrave 2019-12-02 17:43:51	LT-T-Z:LP-DIR-T	g	3628	u	8	273			pmagpy-4.2.24-1	6.709999999999999e-11	8.42e-12	6.33e-12	4.59e-12
AX4-4b_LP-DIR-T-3629	AX4-4b	AX4-4b_LP-DIR-T	2	228.6	70.5	0	0	0	0	0	273	This study	hargrave 2019-09-13 17:52:42	LT-NO:LP-DIR-T	g	3629	u	8	273			pmagpy-4.2.24-1	1.2e-08	2.06e-10	3.5299999999999997e-10	9.900000000000001e-11
AX4-4b_LP-DIR-T-3630	AX4-4b	AX4-4b_LP-DIR-T	2.2	226.3	70	0	0	0	0	1	373	This study	hargrave 2019-09-20 13:09:30	LT-T-Z:LP-DIR-T	g	3630	u	8	273			pmagpy-4.2.24-1	1.2e-08	4.48e-10	9.909999999999999e-11	6.57e-11
AX4-4b_LP-DIR-T-3631	AX4-4b	AX4-4b_LP-DIR-T	1.7	227.9	70.1	0	0	0	0	2	423	This study	hargrave 2019-09-21 10:06:53	LT-T-Z:LP-DIR-T	g	3631	u	8	273			pmagpy-4.2.24-1	1.2e-08	2.23e-10	2.93e-10	7.13e-11
AX4-4b_LP-DIR-T-3632	AX4-4b	AX4-4b_LP-DIR-T	1.9	233.3	70	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:49:18	LT-T-Z:LP-DIR-T	g	3632	u	8	273			pmagpy-4.2.24-1	1.16e-08	3.39e-10	1.99e-10	7.48e-11
AX4-4b_LP-DIR-T-3633	AX4-4b	AX4-4b_LP-DIR-T	1.7	230.9	70.2	0	0	0	0	4	523	This study	hargrave 2019-09-22 13:28:17	LT-T-Z:LP-DIR-T	g	3633	u	8	273			pmagpy-4.2.24-1	1.1100000000000002e-08	2.3199999999999997e-10	2.3199999999999997e-10	7.8e-11
AX4-4b_LP-DIR-T-3634	AX4-4b	AX4-4b_LP-DIR-T	2.9	236.0	70.6	0	0	0	0	5	573	This study	hargrave 2019-09-22 19:23:35	LT-T-Z:LP-DIR-T	g	3634	u	8	273			pmagpy-4.2.24-1	1.03e-08	4.5e-10	2.12e-10	1.3999999999999998e-10
AX4-4b_LP-DIR-T-3635	AX4-4b	AX4-4b_LP-DIR-T	1.4	231.4	68.9	0	0	0	0	6	623	This study	hargrave 2019-09-27 21:14:41	LT-T-Z:LP-DIR-T	g	3635	u	8	273			pmagpy-4.2.24-1	9.499999999999999e-09	1.18e-10	2.25e-10	1.46e-10
AX4-4b_LP-DIR-T-3636	AX4-4b	AX4-4b_LP-DIR-T	2.8	233.7	70.1	0	0	0	0	7	673	This study	hargrave 2019-09-28 15:27:50	LT-T-Z:LP-DIR-T	g	3636	u	8	273			pmagpy-4.2.24-1	8.640000000000002e-09	2.4e-10	4.4e-10	2.43e-10
AX4-4b_LP-DIR-T-3637	AX4-4b	AX4-4b_LP-DIR-T	1.8	229.7	70	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:54:22	LT-T-Z:LP-DIR-T	g	3637	u	8	273			pmagpy-4.2.24-1	7.35e-09	1.2200000000000002e-10	2.81e-10	3.4700000000000004e-10
AX4-4b_LP-DIR-T-3638	AX4-4b	AX4-4b_LP-DIR-T	1.5	226.1	68	0	0	0	0	9	748	This study	hargrave 2019-09-29 18:35:21	LT-T-Z:LP-DIR-T	g	3638	u	8	273			pmagpy-4.2.24-1	6.11e-09	1.8100000000000002e-10	2.18e-10	5.18e-10
AX4-4b_LP-DIR-T-3639	AX4-4b	AX4-4b_LP-DIR-T	2.7	230.7	69.1	0	0	0	0	10	773	This study	hargrave 2019-10-04 16:35:21	LT-T-Z:LP-DIR-T	g	3639	u	8	273			pmagpy-4.2.24-1	5.7e-09	1.03e-10	2.41e-10	5.15e-11
AX4-4b_LP-DIR-T-3640	AX4-4b	AX4-4b_LP-DIR-T	3.2	223.9	69.5	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:59:04	LT-T-Z:LP-DIR-T	g	3640	u	8	273			pmagpy-4.2.24-1	4.85e-09	9.599999999999999e-11	2.4500000000000003e-10	5.14e-11
AX4-4b_LP-DIR-T-3641	AX4-4b	AX4-4b_LP-DIR-T	2.9	221.3	68.7	0	0	0	0	12	813	This study	hargrave 2019-10-06 16:05:31	LT-T-Z:LP-DIR-T	g	3641	u	8	273			pmagpy-4.2.24-1	4.11e-09	7.849999999999999e-11	1.8700000000000003e-10	4.96e-11
AX4-4b_LP-DIR-T-3642	AX4-4b	AX4-4b_LP-DIR-T	3	221.4	69.8	0	0	0	0	13	818	This study	hargrave 2019-10-14 12:24:36	LT-T-Z:LP-DIR-T	g	3642	u	8	273			pmagpy-4.2.24-1	3.939999999999999e-09	7.4e-11	1.78e-10	7.01e-11
AX4-4b_LP-DIR-T-3643	AX4-4b	AX4-4b_LP-DIR-T	2.7	224.7	69.2	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:47:08	LT-T-Z:LP-DIR-T	g	3643	u	8	273			pmagpy-4.2.24-1	3.59e-09	2.8999999999999997e-11	1.6199999999999998e-10	4.75e-11
AX4-4b_LP-DIR-T-3644	AX4-4b	AX4-4b_LP-DIR-T	3.9	221.5	68.3	0	0	0	0	15	828	This study	hargrave 2019-10-19 17:19:53	LT-T-Z:LP-DIR-T	g	3644	u	8	273			pmagpy-4.2.24-1	3.3e-09	8.01e-11	2.0899999999999998e-10	3.7799999999999995e-11
AX4-4b_LP-DIR-T-3645	AX4-4b	AX4-4b_LP-DIR-T	2.5	221.0	68.8	0	0	0	0	16	833	This study	hargrave 2019-10-20 14:41:44	LT-T-Z:LP-DIR-T	g	3645	u	8	273			pmagpy-4.2.24-1	3.03e-09	2.2399999999999998e-11	1.2e-10	4.89e-11
AX4-4b_LP-DIR-T-3646	AX4-4b	AX4-4b_LP-DIR-T	4.2	215.9	70.8	0	0	0	0	17	838	This study	hargrave 2019-10-21 09:25:02	LT-T-Z:LP-DIR-T	g	3646	u	8	273			pmagpy-4.2.24-1	2.7e-09	9.679999999999999e-11	1.6199999999999998e-10	5.92e-11
AX4-4b_LP-DIR-T-3647	AX4-4b	AX4-4b_LP-DIR-T	4.1	216.0	67.4	0	0	0	0	18	841	This study	hargrave 2019-10-21 16:11:16	LT-T-Z:LP-DIR-T	g	3647	u	8	273			pmagpy-4.2.24-1	2.6100000000000003e-09	1.18e-10	1.2200000000000002e-10	7.859999999999999e-11
AX4-4b_LP-DIR-T-3648	AX4-4b	AX4-4b_LP-DIR-T	4	227.7	66.7	0	0	0	0	19	843	This study	hargrave 2019-10-25 12:34:02	LT-T-Z:LP-DIR-T	g	3648	u	8	273			pmagpy-4.2.24-1	2.45e-09	3.12e-11	1.5900000000000002e-10	5.24e-11
AX4-4b_LP-DIR-T-3649	AX4-4b	AX4-4b_LP-DIR-T	5.1	219.5	65	0	0	0	0	20	845	This study	hargrave 2019-10-25 19:31:50	LT-T-Z:LP-DIR-T	g	3649	u	8	273			pmagpy-4.2.24-1	2.17e-09	3.5e-11	1.01e-10	2.4400000000000004e-10
AX4-4b_LP-DIR-T-3650	AX4-4b	AX4-4b_LP-DIR-T	4.1	220.9	69.5	0	0	0	0	21	848	This study	hargrave 2019-11-01 12:15:16	LT-T-Z:LP-DIR-T	g	3650	u	8	273			pmagpy-4.2.24-1	2.22e-09	4.3299999999999995e-11	1.43e-10	5.31e-11
AX4-4b_LP-DIR-T-3651	AX4-4b	AX4-4b_LP-DIR-T	1.9	214.3	67.5	0	0	0	0	22	850	This study	hargrave 2019-11-01 18:09:38	LT-T-Z:LP-DIR-T	g	3651	u	8	273			pmagpy-4.2.24-1	2.09e-09	4.220000000000001e-11	4.9e-11	2.95e-11
AX4-4b_LP-DIR-T-3652	AX4-4b	AX4-4b_LP-DIR-T	2.5	220.2	66.4	0	0	0	0	23	852	This study	hargrave 2019-11-02 16:18:22	LT-T-Z:LP-DIR-T	g	3652	u	8	273			pmagpy-4.2.24-1	1.95e-09	1.81e-11	7.820000000000001e-11	2.97e-11
AX4-4b_LP-DIR-T-3653	AX4-4b	AX4-4b_LP-DIR-T	2.6	219.4	65.6	0	0	0	0	24	854	This study	hargrave 2019-11-03 14:38:17	LT-T-Z:LP-DIR-T	g	3653	u	8	273			pmagpy-4.2.24-1	1.9600000000000003e-09	4.51e-11	6.999999999999999e-11	3.0500000000000005e-11
AX4-4b_LP-DIR-T-3654	AX4-4b	AX4-4b_LP-DIR-T	2.6	214.9	65.5	0	0	0	0	25	858	This study	hargrave 2019-11-04 09:08:39	LT-T-Z:LP-DIR-T	g	3654	u	8	273			pmagpy-4.2.24-1	1.7000000000000001e-09	7.13e-11	1.93e-11	2.56e-11
AX4-4b_LP-DIR-T-3655	AX4-4b	AX4-4b_LP-DIR-T	4	216.1	66.3	0	0	0	0	26	873	This study	hargrave 2019-11-15 12:30:33	LT-T-Z:LP-DIR-T	g	3655	u	8	273			pmagpy-4.2.24-1	1.29e-09	4.3600000000000003e-11	7.06e-11	3.5799999999999995e-11
AX4-4b_LP-DIR-T-3656	AX4-4b	AX4-4b_LP-DIR-T	2.9	230.1	64.2	0	0	0	0	27	888	This study	hargrave 2019-11-15 18:52:49	LT-T-Z:LP-DIR-T	g	3656	u	8	273			pmagpy-4.2.24-1	5.42e-10	5.4500000000000004e-12	2.52e-11	8.759999999999999e-12
AX4-4b_LP-DIR-T-3657	AX4-4b	AX4-4b_LP-DIR-T	4.6	192.7	41.4	0	0	0	0	28	903	This study	hargrave 2019-11-16 14:12:23	LT-T-Z:LP-DIR-T	g	3657	u	8	273			pmagpy-4.2.24-1	3.2599999999999996e-10	7.66e-12	1.8600000000000002e-11	1.74e-11
AX4-4b_LP-DIR-T-3658	AX4-4b	AX4-4b_LP-DIR-T	3.2	182.1	62	0	0	0	0	29	918	This study	hargrave 2019-11-23 14:11:00	LT-T-Z:LP-DIR-T	g	3658	u	8	273			pmagpy-4.2.24-1	1.71e-10	5.7600000000000005e-12	7.249999999999997e-12	2.95e-12
AX4-4b_LP-DIR-T-3659	AX4-4b	AX4-4b_LP-DIR-T	2.1	287.8	67.6	0	0	0	0	30	933	This study	hargrave 2019-11-24 10:46:24	LT-T-Z:LP-DIR-T	g	3659	u	8	273			pmagpy-4.2.24-1	1.51e-10	2.65e-12	6.3200000000000005e-12	4.64e-12
AX4-4b_LP-DIR-T-3660	AX4-4b	AX4-4b_LP-DIR-T	5.9	160.0	38.3	0	0	0	0	31	948	This study	hargrave 2019-12-01 17:30:22	LT-T-Z:LP-DIR-T	g	3660	u	8	273			pmagpy-4.2.24-1	1.0200000000000001e-10	6.880000000000001e-12	8.83e-12	2.05e-12
AX4-4b_LP-DIR-T-3661	AX4-4b	AX4-4b_LP-DIR-T	5.9	203.9	67	0	0	0	0	32	958	This study	hargrave 2019-12-02 17:45:17	LT-T-Z:LP-DIR-T	g	3661	u	8	273			pmagpy-4.2.24-1	1.06e-10	8.34e-12	7.2400000000000015e-12	4.82e-12
